Retweet Count,Mention Count,Follower Count,Verified,Tweet Frequency,Hashtag Count,Account Age,Engagement Ratio,Bot Label,Predicted Label,Bot Probability
97,24,1134,0,38,13,324,0.08546255506607929,1,1,0.9999989
7,4,176,0,3,0,830,0.03954802259887006,0,0,0.00013097284
170,27,515,0,49,6,329,0.32945736434108525,1,1,0.99999833
46,1,1046,0,9,4,456,0.04393505253104107,0,0,0.0022159892
56,6,1102,0,3,2,2624,0.050770625566636446,0,0,3.1805598e-06
18,9,1523,0,3,2,2622,0.011811023622047244,0,0,1.2979929e-05
47,8,2403,0,3,2,676,0.019550748752079867,0,0,2.2973467e-05
183,5,857,0,33,10,252,0.21328671328671328,1,1,0.9999708
79,3,234,0,5,0,732,0.33617021276595743,0,0,0.011463828
26,8,1106,0,5,4,2658,0.023486901535682024,0,0,1.4536351e-05
151,39,332,0,47,12,316,0.45345345345345345,1,1,0.9999994
31,4,1923,0,5,2,640,0.016112266112266113,0,0,3.93624e-05
23,1,4178,0,8,4,2338,0.005503709021296961,0,0,1.1296139e-07
128,16,844,0,23,11,17,0.1514792899408284,1,1,0.99990714
14,2,4413,1,9,1,1259,0.0031717263253285004,0,0,1.4121993e-07
145,39,1943,0,46,11,327,0.07458847736625514,1,1,0.9999999
59,37,1228,0,16,10,6,0.04800650935720097,1,1,0.99999356
126,6,1406,0,28,7,147,0.08955223880597014,1,1,0.9975079
170,6,1059,0,35,10,276,0.16037735849056603,1,1,0.9999771
58,5,4986,1,8,0,1890,0.011630238620413074,0,0,8.779238e-08
164,28,995,0,30,5,123,0.1646586345381526,1,1,0.9999976
75,4,4999,0,6,1,1312,0.015,0,0,1.2181553e-05
22,0,578,0,3,0,2922,0.037996545768566495,0,0,1.5869155e-06
25,0,264,0,1,4,1050,0.09433962264150944,0,0,0.00049993396
11,6,786,0,3,1,1286,0.01397712833545108,0,0,2.2929346e-06
30,2,1441,0,1,1,3060,0.020804438280166437,0,0,3.3215443e-07
66,1,717,0,8,4,471,0.09192200557103064,0,0,0.015074185
37,2,626,0,7,3,1431,0.05901116427432217,0,0,8.326116e-05
78,0,2773,0,9,1,1999,0.028118240807498196,0,0,1.9740903e-05
43,4,3109,0,9,1,2915,0.01382636655948553,0,0,7.111779e-07
42,6,2914,0,5,2,1045,0.014408233276157804,0,0,4.4042117e-06
145,15,825,0,10,19,68,0.17554479418886199,1,1,0.9999275
59,15,1165,0,32,17,47,0.05060034305317324,1,1,0.99995315
152,21,1076,0,31,8,347,0.14113277623026926,1,1,0.9999831
20,7,4187,0,1,1,3054,0.004775549188156638,0,0,1.9072317e-07
95,31,856,0,24,11,298,0.11085180863477247,1,1,0.99999046
154,10,826,0,21,18,340,0.18621523579201935,1,1,0.9999833
133,31,175,0,29,15,263,0.7556818181818182,1,1,1.0
76,1,3083,0,2,1,894,0.02464332036316472,0,0,8.880824e-05
56,4,4723,0,5,3,2764,0.011854360711261643,0,0,3.677105e-08
54,0,2352,0,3,1,2871,0.022949426264343393,0,0,6.821217e-06
74,4,137,0,7,1,2728,0.5362318840579711,0,0,0.00010500396
111,27,1074,0,34,6,108,0.10325581395348837,1,1,0.9999752
164,7,1720,0,38,14,189,0.09529343404997094,1,1,0.9999974
118,38,1644,0,17,18,311,0.07173252279635259,1,1,0.9999994
178,37,183,0,49,15,114,0.967391304347826,1,1,1.0
14,3,1211,0,5,3,2251,0.01155115511551155,0,0,1.3094148e-06
5,2,2120,0,9,4,3023,0.0023573785950023575,0,0,3.9959297e-05
67,0,936,0,5,0,3224,0.07150480256136606,0,0,1.0398319e-05
58,39,613,0,10,10,239,0.09446254071661238,1,1,0.99981266
62,4,4497,0,3,0,3449,0.013783903957314362,0,0,1.9333456e-08
62,4,1513,0,1,4,2418,0.04095112285336856,0,0,0.00034650357
166,37,1531,0,39,9,298,0.10835509138381201,1,1,0.9999999
52,33,1154,0,11,17,49,0.045021645021645025,1,1,0.9999695
38,4,327,0,1,2,1894,0.11585365853658537,0,0,5.594646e-05
18,1,4583,0,5,4,1282,0.003926701570680628,0,0,7.9255113e-07
20,6,1301,0,6,0,1430,0.015360983102918587,0,0,4.8259185e-06
75,4,4389,0,4,3,2030,0.017084282460136675,0,0,6.9605034e-07
13,1,2102,0,3,4,3292,0.006181645268663814,0,0,2.472018e-08
53,1,1465,0,8,3,1106,0.03615279672578445,0,0,0.00036489865
175,27,1034,0,43,7,88,0.16908212560386474,1,1,1.0
112,29,731,0,12,13,348,0.15300546448087432,1,1,0.9999802
75,12,1917,0,14,15,42,0.03910323253388947,1,1,0.9971565
45,5,4678,0,5,4,524,0.00961743962385125,0,0,4.788226e-07
141,22,863,0,19,6,140,0.16319444444444445,1,1,0.9998566
50,6,4523,0,2,0,1641,0.011052166224580018,0,0,3.7500768e-06
23,6,4072,0,1,1,1607,0.0056469432850478765,0,0,2.1874037e-06
197,10,156,0,17,7,32,1.2547770700636942,1,1,0.999951
28,7,1270,0,8,1,2040,0.022029897718332022,0,0,0.00025318534
52,1,1420,0,4,0,3460,0.036593947923997186,0,0,1.0767118e-05
104,24,1134,0,42,19,168,0.09162995594713656,1,1,0.9999956
168,12,235,0,19,5,341,0.711864406779661,1,1,0.99999666
145,14,202,0,18,8,212,0.7142857142857143,1,1,0.9999995
11,4,3339,0,3,4,3236,0.0032934131736526945,0,0,1.657963e-07
129,15,443,0,44,12,92,0.2905405405405405,1,1,0.99999475
115,18,1332,0,38,9,303,0.08627156789197299,1,1,0.99984956
69,3,2662,0,2,0,2229,0.025910627112279386,0,0,1.602908e-05
51,8,1332,0,25,10,33,0.03825956489122281,1,1,0.9945445
106,22,1338,0,25,12,87,0.07916355489171023,1,1,0.9999033
52,19,1133,0,47,19,255,0.04585537918871252,1,1,0.99996567
27,2,2884,1,1,1,3366,0.009358752166377816,0,0,6.717293e-09
61,6,1091,0,8,3,3448,0.055860805860805864,0,0,7.857966e-06
45,1,1643,0,8,4,1660,0.02737226277372263,0,0,0.00029921383
9,2,1813,1,2,3,1946,0.004961411245865491,0,0,4.7440727e-07
131,24,523,0,43,11,175,0.25,1,1,0.9999999
15,1,941,1,2,0,3056,0.01592356687898089,0,0,9.820763e-10
63,0,2828,0,4,0,1108,0.022269353128313893,0,0,7.582092e-05
82,23,1544,0,24,13,208,0.05307443365695793,1,1,0.99999285
158,36,1133,0,31,15,160,0.13932980599647266,1,1,1.0
75,21,446,0,14,17,97,0.16778523489932887,1,1,0.9999814
75,1,2536,0,2,4,481,0.029562475364603862,0,0,0.005423251
15,9,4119,0,8,2,2560,0.0036407766990291263,0,0,1.9379591e-07
61,9,4660,0,8,2,1200,0.013087320317528427,0,0,1.3799576e-05
97,28,485,0,18,7,137,0.19958847736625515,1,1,0.9999664
132,28,661,0,13,13,1,0.19939577039274925,1,1,0.99996495
39,9,2775,0,2,0,2634,0.014048991354466859,0,0,2.4233786e-06
148,22,128,0,25,9,143,1.1472868217054264,1,1,0.9999999
182,11,751,0,16,15,112,0.24202127659574468,1,1,0.9999944
66,17,1598,0,35,13,261,0.04127579737335835,1,1,0.9998078
37,3,4938,0,4,4,1026,0.007491395019234663,0,0,1.6946243e-06
151,39,1877,0,34,12,81,0.08040468583599573,1,1,0.9999851
67,16,1646,0,42,11,319,0.04068002428658166,1,1,0.9999776
17,2,3182,0,8,2,1221,0.0053408733898837575,0,0,3.585413e-06
78,0,3216,0,6,2,1430,0.024246192104445136,0,0,6.519992e-05
97,22,1861,0,22,14,202,0.05209452201933405,1,1,0.9997749
55,15,534,0,34,16,94,0.102803738317757,1,1,0.99994683
20,5,3464,0,9,4,801,0.005772005772005772,0,0,7.7903635e-05
20,1,2874,0,2,1,1526,0.006956521739130435,0,0,3.1958261e-06
95,22,765,0,28,10,293,0.12402088772845953,1,1,0.99998593
161,18,1548,0,43,6,44,0.1039380245319561,1,1,0.99999917
132,31,1938,0,39,11,341,0.06807632800412584,1,1,0.9999944
161,29,760,0,47,6,289,0.21156373193166886,1,1,0.99999976
29,5,2820,1,2,1,3215,0.010280042538107055,0,0,2.4402394e-10
153,27,1428,0,34,5,338,0.10706787963610917,1,1,0.99988806
66,15,768,0,22,13,153,0.0858257477243173,1,1,0.99905795
49,0,3853,0,1,3,1980,0.012714063310845874,0,0,8.161184e-06
141,25,545,0,39,15,326,0.25824175824175827,1,1,0.9999999
33,2,3086,0,5,1,1086,0.010689990281827016,0,0,1.8876756e-06
133,32,1824,0,22,14,336,0.07287671232876712,1,1,0.99998605
78,24,1802,0,35,11,102,0.04326123128119801,1,1,0.9999263
16,9,2379,0,6,4,1419,0.0067226890756302525,0,0,0.00013395029
76,2,4030,0,5,0,2329,0.01885388241131233,0,0,3.885356e-06
184,19,1280,0,34,7,122,0.14363778298204527,1,1,0.9999999
165,8,511,0,45,7,133,0.322265625,1,1,0.999997
60,12,1354,0,35,6,156,0.04428044280442804,1,1,0.998271
64,9,2387,0,5,4,1875,0.02680067001675042,0,0,9.7346645e-05
87,37,141,0,20,17,53,0.6126760563380281,1,1,0.99999976
37,2,274,0,9,4,2819,0.13454545454545455,0,0,0.0002193335
58,7,3295,0,4,3,2336,0.017597087378640776,0,0,2.5841932e-06
146,32,183,0,47,18,337,0.7934782608695652,1,1,1.0
58,6,940,0,1,3,2844,0.061636556854410204,0,0,1.1485536e-05
109,9,1501,0,14,18,181,0.07256990679094541,1,1,0.99992657
108,13,194,0,40,10,301,0.5538461538461539,1,1,0.9999988
129,38,1018,0,22,7,268,0.12659470068694798,1,1,0.99999106
65,32,315,0,28,12,103,0.20569620253164558,1,1,0.99999094
76,25,1168,0,46,13,61,0.06501283147989735,1,1,0.99999857
51,3,3462,1,7,0,529,0.014727115218019058,0,0,1.3354632e-07
5,0,2172,0,3,4,2848,0.002300966405890474,0,0,9.470948e-06
125,24,231,0,42,17,144,0.5387931034482759,1,1,1.0
127,11,1839,0,15,9,292,0.06902173913043479,1,1,0.99768305
58,2,3019,0,4,4,3105,0.019205298013245033,0,0,5.57563e-07
46,9,915,0,2,1,2982,0.05021834061135371,0,0,1.5259689e-06
78,0,4785,0,6,3,490,0.0162975344755537,0,0,3.283483e-05
9,2,3771,0,1,0,2984,0.0023860021208907743,0,0,7.929503e-07
62,22,351,0,32,7,113,0.17613636363636365,1,1,0.9999802
100,21,146,0,48,6,304,0.6802721088435374,1,1,0.99995244
44,9,4555,1,6,0,2050,0.009657594381035996,0,0,3.6140875e-08
160,20,1066,0,22,16,285,0.14995313964386128,1,1,0.9999968
6,5,821,0,8,2,3384,0.0072992700729927005,0,0,9.609231e-07
53,13,721,0,33,5,184,0.07340720221606649,1,1,0.99837804
75,9,1139,1,8,0,1626,0.06578947368421052,0,0,0.00013140355
99,27,71,0,41,14,237,1.375,1,1,1.0
23,3,4911,0,5,2,854,0.004682410423452769,0,0,8.260382e-08
11,8,104,0,6,3,1202,0.10476190476190476,0,0,0.0002818408
111,14,652,0,18,8,229,0.16998468606431852,1,1,0.99885905
76,7,331,0,1,2,2662,0.2289156626506024,0,0,0.00022979685
77,10,1409,0,41,16,151,0.05460992907801419,1,1,0.999998
58,32,1871,0,33,15,156,0.030982905982905984,1,1,0.9999341
37,1,315,1,2,1,3616,0.11708860759493671,0,0,1.02764666e-07
123,34,352,0,20,10,162,0.34844192634560905,1,1,0.9999937
172,17,710,0,34,10,277,0.2419127988748242,1,1,0.99998975
118,26,306,0,16,17,180,0.38436482084690554,1,1,1.0
198,10,840,0,29,16,168,0.23543400713436385,1,1,0.99994767
77,15,1082,0,41,15,344,0.07109879963065559,1,1,0.999997
39,0,2252,0,3,2,853,0.017310252996005325,0,0,4.0350034e-05
130,27,1872,0,10,17,138,0.06940736785904965,1,1,0.9999722
155,30,697,0,43,7,328,0.22206303724928367,1,1,1.0
178,29,292,0,33,19,84,0.6075085324232082,1,1,1.0
118,7,1449,0,41,5,106,0.08137931034482758,1,1,0.99985886
60,8,1398,0,48,7,359,0.04288777698355969,1,1,0.9994129
21,0,3409,0,4,4,589,0.0061583577712609975,0,0,4.2839743e-05
193,8,1045,0,18,5,213,0.18451242829827916,1,1,0.9998417
6,2,3450,1,7,3,3224,0.0017386264850767893,0,0,2.0283006e-09
40,3,2083,0,9,0,966,0.019193857965451054,0,0,0.0009462202
78,2,3135,0,6,0,3027,0.024872448979591837,0,0,2.306946e-06
73,6,582,0,9,0,2447,0.12521440823327615,0,0,0.0013515855
99,28,1322,0,33,6,152,0.07482993197278912,1,1,0.99999344
43,8,1782,0,6,0,3335,0.02411665731912507,0,0,4.8935174e-08
15,4,1411,0,3,2,1499,0.010623229461756374,0,0,1.9049245e-06
65,39,1194,0,20,15,202,0.05439330543933055,1,1,0.99998677
165,9,147,0,32,11,281,1.114864864864865,1,1,1.0
160,36,398,0,43,16,21,0.40100250626566414,1,1,1.0
33,2,2786,0,7,0,756,0.011840688912809472,0,0,1.04606115e-05
126,9,1243,0,19,19,270,0.10128617363344052,1,1,0.9997104
124,7,265,0,38,9,94,0.46616541353383456,1,1,0.99998903
11,0,4820,0,9,2,1326,0.0022816842978635138,0,0,2.1300317e-05
132,33,716,0,46,15,55,0.18410041841004185,1,1,0.99999976
141,25,580,0,35,10,267,0.24268502581755594,1,1,0.9999969
191,6,556,0,29,10,126,0.34290843806104127,1,1,0.9999291
181,33,152,0,33,5,58,1.1830065359477124,1,1,1.0
23,4,4865,0,8,2,1250,0.004726674886970818,0,0,9.898911e-08
128,24,1525,0,29,10,149,0.08387942332896461,1,1,0.999997
79,28,59,0,49,19,180,1.3166666666666667,1,1,1.0
42,2,843,0,7,1,3377,0.04976303317535545,0,0,4.3899945e-07
89,16,1404,0,30,18,213,0.06334519572953737,1,1,0.9999918
5,0,2963,0,4,3,3119,0.0016869095816464238,0,0,7.5944854e-07
122,23,319,0,49,6,4,0.38125,1,1,0.9999913
70,0,3848,0,5,3,683,0.018186541958950378,0,0,3.7611473e-05
10,3,3916,0,8,2,717,0.0025529742149604288,0,0,0.0001764101
68,4,2040,1,8,3,1008,0.03331700146986771,0,0,2.3912784e-07
77,0,578,0,5,0,2591,0.13298791018998274,0,0,0.0002706115
78,19,1498,0,27,8,146,0.05203468979319546,1,1,0.999116
44,0,2527,0,1,4,679,0.01740506329113924,0,0,0.00023120492
147,23,1904,0,27,6,252,0.07716535433070866,1,1,0.99997747
74,5,2409,0,8,4,533,0.030705394190871368,0,0,0.0009945054
22,6,3919,0,4,0,3134,0.005612244897959183,0,0,4.918502e-08
24,4,2400,0,8,0,443,0.009995835068721367,0,0,0.0001655882
159,5,1108,0,30,12,297,0.14337240757439135,1,1,0.9998203
34,5,2837,0,8,3,1681,0.011980267794221282,0,0,6.155385e-05
190,13,1158,0,38,13,56,0.16393442622950818,1,1,0.99999845
65,16,1545,0,11,18,147,0.04204398447606727,1,1,0.99923694
193,28,1743,0,22,9,23,0.1106651376146789,1,1,0.99990666
102,21,751,0,12,14,13,0.1356382978723404,1,1,0.9993832
199,25,925,0,38,17,174,0.21490280777537796,1,1,1.0
131,8,216,0,42,11,77,0.6036866359447005,1,1,0.9999987
84,12,1310,0,49,13,36,0.06407322654462243,1,1,0.99991775
119,13,951,0,25,11,174,0.125,1,1,0.99996936
87,37,748,0,27,16,310,0.11615487316421896,1,1,1.0
5,4,4114,0,3,3,2280,0.001215066828675577,0,0,2.6973592e-06
43,4,1023,0,1,0,3180,0.0419921875,0,0,4.038328e-06
15,8,1362,0,3,3,2559,0.011005135730007337,0,0,2.15221e-06
40,3,4509,0,6,4,471,0.008869179600886918,0,0,7.415741e-06
45,2,956,0,3,3,1341,0.047021943573667714,0,0,0.000290108
99,14,1661,0,27,18,328,0.05956678700361011,1,1,0.99995315
164,17,1818,0,40,13,310,0.09015942825728422,1,1,0.99999034
134,32,376,0,30,9,155,0.35543766578249336,1,1,0.99999845
126,33,1612,0,48,13,119,0.07811531308121512,1,1,0.99999917
113,26,1238,0,45,18,156,0.09120258272800645,1,1,1.0
53,7,200,0,41,8,321,0.263681592039801,1,1,0.9999014
190,38,445,0,38,13,31,0.4260089686098655,1,1,1.0
58,1,496,0,7,1,2591,0.11670020120724346,0,0,0.00013515427
59,8,363,1,7,0,3319,0.1620879120879121,0,0,5.106854e-07
67,1,2938,0,9,2,1841,0.02279686968356584,0,0,5.4707885e-05
37,7,298,0,5,4,1548,0.12374581939799331,0,0,0.00015946517
121,24,1905,0,43,19,42,0.06348373557187828,1,1,0.9999995
115,25,1977,0,24,17,70,0.05813953488372093,1,1,0.9999025
116,20,1846,0,44,13,35,0.06280454791553872,1,1,0.9999907
47,1,438,0,4,0,3105,0.1070615034168565,0,0,6.014945e-06
115,37,479,0,12,8,77,0.23958333333333334,1,1,0.999992
94,26,84,0,13,18,17,1.1058823529411765,1,1,0.9999994
106,28,310,0,40,12,286,0.3408360128617363,1,1,0.99999833
75,7,2154,0,8,1,2050,0.03480278422273782,0,0,1.1888493e-05
55,14,101,0,40,13,66,0.5392156862745098,1,1,0.99998987
78,9,3181,0,4,1,691,0.02451288497800126,0,0,0.00021551664
15,4,1140,0,8,0,1120,0.013146362839614373,0,0,0.000163204
33,5,1441,0,1,2,3250,0.02288488210818308,0,0,1.516157e-06
48,1,1987,0,9,0,2017,0.02414486921529175,0,0,0.0005676745
148,21,1393,0,36,5,63,0.10616929698708752,1,1,0.99998045
68,6,1902,0,3,1,1314,0.03573305307409354,0,0,8.001678e-06
49,7,4096,0,1,2,2677,0.01195997071027581,0,0,2.6358407e-06
154,18,1996,0,34,15,108,0.0771156735102654,1,1,0.99993825
148,37,455,0,36,12,26,0.32456140350877194,1,1,0.9999989
49,6,182,1,6,2,370,0.2677595628415301,0,0,6.64589e-05
62,17,845,0,22,5,253,0.07328605200945626,1,1,0.98171705
21,8,3202,0,9,4,2810,0.006556353418669997,0,0,4.3806584e-05
75,7,3996,0,4,3,789,0.018764073054791094,0,0,1.0461519e-05
5,4,3410,0,4,0,786,0.001465845793022574,0,0,1.6304166e-05
57,9,3366,0,4,4,2591,0.016929016929016927,0,0,7.1571735e-06
168,22,342,0,10,9,149,0.4897959183673469,1,1,0.9999944
20,5,2943,0,1,3,1632,0.006793478260869565,0,0,1.5408323e-05
147,10,475,0,37,7,81,0.3088235294117647,1,1,0.999997
73,24,93,0,41,7,171,0.776595744680851,1,1,1.0
172,6,197,0,13,15,316,0.8686868686868687,1,1,0.9999796
181,36,1802,0,26,5,33,0.10038824181919023,1,1,0.9999844
36,5,3823,0,6,4,916,0.009414225941422594,0,0,3.0921634e-05
189,35,1297,0,28,17,218,0.14560862865947613,1,1,1.0
21,8,4631,0,2,2,2816,0.0045336787564766836,0,0,2.4681788e-07
163,20,930,0,38,5,315,0.17508055853920515,1,1,0.99996686
135,12,1009,0,16,13,98,0.13366336633663367,1,1,0.9996555
79,2,2323,0,5,3,2446,0.03399311531841653,0,0,7.350304e-05
74,3,4873,0,8,4,1544,0.015182601559294214,0,0,6.043625e-06
27,7,2534,0,2,1,1352,0.010650887573964497,0,0,2.6882506e-06
165,32,581,0,38,12,339,0.28350515463917525,1,1,1.0
172,25,1126,0,27,13,4,0.1526175687666371,1,1,0.99999166
38,8,4476,0,6,0,572,0.008487826669644852,0,0,1.3441213e-06
38,6,359,0,6,2,2124,0.10555555555555556,0,0,8.440184e-06
11,9,3894,0,3,1,3209,0.0028241335044929395,0,0,2.154504e-06
41,7,4085,0,5,4,652,0.010034263338228096,0,0,2.7793435e-06
62,8,835,0,32,18,54,0.07416267942583732,1,1,0.999969
44,1,2728,1,7,2,2825,0.016123122022718945,0,0,9.007078e-09
65,6,711,0,7,0,1693,0.09129213483146068,0,0,0.00019442606
50,8,290,0,5,0,1179,0.1718213058419244,0,0,0.00022054727
54,3,1697,0,6,4,3380,0.03180212014134275,0,0,6.7191723e-07
143,37,333,0,42,19,118,0.4281437125748503,1,1,1.0
37,8,702,0,3,4,2006,0.05263157894736842,0,0,9.057547e-05
116,18,850,0,24,5,298,0.136310223266745,1,1,0.9997049
69,2,1593,1,7,3,3359,0.04328732747804266,0,0,2.248171e-09
63,7,3891,0,2,0,3620,0.01618705035971223,0,0,5.348753e-07
98,38,1437,0,16,10,70,0.06815020862308763,1,1,0.9999902
12,4,4793,0,7,2,3446,0.0025031289111389237,0,0,4.8610302e-09
95,26,52,0,12,5,97,1.7924528301886793,1,1,0.999871
111,38,1604,0,40,15,88,0.0691588785046729,1,1,0.9999999
20,2,2800,0,5,3,405,0.007140307033202428,0,0,3.836453e-05
140,17,865,0,13,17,104,0.16166281755196305,1,1,0.9999219
92,21,1939,0,33,17,174,0.04742268041237113,1,1,0.9999912
175,26,525,0,37,9,41,0.33269961977186313,1,1,1.0
170,17,820,0,40,17,361,0.20706455542021923,1,1,0.9999988
86,38,579,0,26,11,52,0.1482758620689655,1,1,0.9999943
163,23,597,0,21,16,139,0.2725752508361204,1,1,0.9999999
150,32,1889,0,44,16,207,0.07936507936507936,1,1,1.0
96,7,1217,0,40,16,264,0.07881773399014778,1,1,0.99997747
39,6,3605,0,7,1,2778,0.010815307820299502,0,0,2.90078e-07
73,7,4819,0,7,0,1783,0.015145228215767635,0,0,1.830623e-05
124,38,1700,0,46,6,285,0.07289829512051735,1,1,0.999998
66,4,3427,0,4,2,2403,0.019253208868144692,0,0,1.2271593e-06
135,6,1691,0,45,17,176,0.0797872340425532,1,1,0.99999845
125,7,399,0,26,13,288,0.3125,1,1,0.9999664
34,9,2155,1,9,1,3545,0.015769944341372914,0,0,3.4381916e-05
85,30,895,0,23,19,296,0.09486607142857142,1,1,0.9999802
95,22,1915,0,45,8,178,0.049582463465553235,1,1,0.99998665
52,22,622,0,16,19,321,0.08346709470304976,1,1,0.99992275
113,17,1680,0,38,7,93,0.06722189173111243,1,1,0.99997246
19,4,1926,0,4,4,1529,0.009859885832900882,0,0,5.2650576e-06
116,34,1024,0,29,6,25,0.11317073170731708,1,1,0.9999931
50,14,60,0,26,18,19,0.819672131147541,1,1,0.99995637
83,36,159,0,21,15,255,0.51875,1,1,1.0
10,2,4833,1,6,2,3059,0.002068680182043856,0,0,3.001573e-11
114,34,1886,0,28,7,119,0.06041335453100159,1,1,0.9999913
50,2,3986,0,4,3,1065,0.01254075746175069,0,0,8.392804e-06
27,7,3492,0,3,3,1410,0.007729745204695104,0,0,6.0501065e-06
120,37,1695,0,45,16,7,0.07075471698113207,1,1,1.0
140,6,1201,0,26,5,186,0.11647254575707154,1,1,0.99612635
34,5,1745,0,1,1,3333,0.019473081328751432,0,0,3.4121695e-07
154,35,1006,0,12,5,51,0.1529294935451837,1,1,0.99998665
38,4,4509,0,1,2,1512,0.008425720620842573,0,0,2.4668661e-06
78,4,712,1,8,4,2175,0.1093969144460028,0,0,2.8421777e-05
179,10,1532,0,38,13,318,0.11676451402478799,1,1,0.99999976
152,31,1743,0,27,8,49,0.0871559633027523,1,1,0.999995
9,8,3737,0,4,3,2816,0.002407704654895666,0,0,1.6165887e-07
67,2,692,0,6,2,2077,0.09668109668109669,0,0,5.2244697e-05
28,0,2445,1,6,3,571,0.011447260834014717,0,0,5.575059e-09
48,1,393,0,3,0,1580,0.1218274111675127,0,0,0.00038726584
97,17,393,0,42,6,278,0.24619289340101522,1,1,0.9999275
66,26,1428,0,14,17,345,0.04618614415675298,1,1,0.99999654
130,35,1975,0,26,15,225,0.06578947368421052,1,1,0.9999987
103,8,1496,0,23,17,77,0.06880427521710086,1,1,0.9999386
137,31,1612,0,17,9,180,0.08493490390576565,1,1,0.999979
25,2,1482,0,8,0,2744,0.016857720836142953,0,0,7.738103e-06
147,20,596,0,45,6,219,0.24623115577889448,1,1,0.99999976
194,24,617,0,30,18,106,0.313915857605178,1,1,0.99999857
185,22,645,0,27,6,125,0.28637770897832815,1,1,0.99999964
125,36,1587,0,17,7,138,0.0787153652392947,1,1,0.99999774
191,30,764,0,39,12,119,0.2496732026143791,1,1,0.9999999
15,7,231,0,3,4,1894,0.06465517241379311,0,0,7.18104e-05
16,4,1509,0,4,2,3106,0.010596026490066225,0,0,8.0510894e-08
66,5,3038,0,9,1,749,0.02171767028627838,0,0,0.000173309
165,8,761,0,23,11,93,0.21653543307086615,1,1,0.9999523
13,8,4081,0,1,0,1456,0.0031847133757961785,0,0,1.3709428e-06
7,8,799,0,6,0,3052,0.00875,0,0,2.9249354e-06
184,14,50,0,24,12,256,3.607843137254902,1,1,1.0
94,27,444,0,22,15,233,0.21123595505617979,1,1,0.999998
99,17,770,0,21,17,85,0.12840466926070038,1,1,0.99999654
24,7,1719,0,7,0,1174,0.013953488372093023,0,0,2.0041714e-05
72,0,3826,0,5,2,2446,0.018813692187091717,0,0,9.414981e-07
102,16,504,0,41,6,361,0.201980198019802,1,1,0.9997842
89,28,353,0,40,8,88,0.2514124293785311,1,1,0.9999999
21,7,1422,0,6,1,731,0.014757554462403373,0,0,9.517867e-06
74,2,4676,0,9,2,1294,0.01582210818901005,0,0,8.593651e-06
195,36,1089,0,16,11,46,0.17889908256880735,1,1,0.99999917
67,11,238,0,49,12,334,0.2803347280334728,1,1,0.9999094
9,5,4117,1,6,1,1990,0.002185526954832443,0,0,5.6671834e-10
168,5,1920,0,23,8,95,0.08745445080687142,1,1,0.99483323
39,6,639,0,3,4,443,0.0609375,0,0,0.0043171737
30,2,2596,1,4,1,1874,0.011551790527531768,0,0,9.449319e-08
69,5,3421,0,6,4,3167,0.02016364699006429,0,0,5.8828646e-06
55,9,4285,0,8,2,607,0.012832477834811012,0,0,2.132609e-05
139,31,712,0,18,18,294,0.1949509116409537,1,1,0.99999726
62,11,1952,0,20,14,225,0.031746031746031744,1,1,0.99902725
71,8,789,0,7,4,572,0.08987341772151898,0,0,0.060393095
54,0,1423,0,6,1,2047,0.037921348314606744,0,0,0.00013076668
55,1,2391,1,6,0,2722,0.022993311036789296,0,0,3.307465e-08
32,5,1684,0,3,0,656,0.018991097922848664,0,0,0.00014511193
40,5,3786,0,2,1,1588,0.010562450488513335,0,0,9.079852e-06
142,32,1408,0,31,6,20,0.10078069552874379,1,1,0.9999094
192,11,1874,0,33,14,50,0.1024,1,1,0.99991465
128,28,1083,0,20,12,319,0.11808118081180811,1,1,0.99970526
153,19,838,0,24,9,301,0.18235995232419547,1,1,0.99995494
47,3,2801,0,4,0,2772,0.016773733047822984,0,0,3.5036603e-06
48,6,2234,0,9,2,1248,0.021476510067114093,0,0,0.0012435823
22,6,4681,0,5,3,3605,0.004698846646732166,0,0,9.987436e-09
38,6,3024,0,7,0,2612,0.01256198347107438,0,0,9.342219e-06
51,4,1362,0,5,4,2795,0.03741746148202495,0,0,1.9043406e-05
54,15,605,0,23,12,241,0.0891089108910891,1,1,0.9982457
6,2,3277,0,3,1,3400,0.0018303843807199512,0,0,8.076652e-08
158,11,889,0,48,15,37,0.17752808988764046,1,1,0.99999964
130,14,1773,0,13,11,261,0.07328072153325817,1,1,0.99896884
159,28,1779,0,27,15,24,0.08932584269662922,1,1,0.9999988
188,22,1102,0,13,5,206,0.17044424297370808,1,1,0.9999703
46,2,4187,0,4,4,2351,0.010983763132760267,0,0,8.606609e-08
117,15,1546,0,25,15,228,0.07563025210084033,1,1,0.9999858
144,17,951,0,32,8,4,0.15126050420168066,1,1,0.99984705
93,37,214,0,38,9,243,0.4325581395348837,1,1,1.0
36,6,3895,0,1,3,3097,0.009240246406570842,0,0,4.1344225e-07
26,6,3960,0,2,1,1641,0.006563998990154002,0,0,1.9217741e-07
7,9,1120,0,6,4,1372,0.006244424620874219,0,0,0.00046579726
